Tomorrow_Direction,Date,Open,High,Low,Close,Volume,Range,ROC,Weekly_ROC,Standardized_Range_20,Standardized_ROC_20,Standardized_Weekly_ROC_20,Stochastic_20,Standardized_Close_20,Standardized_Volume_20,Day_of_Week,MACD_20_50,ADX_20
-1,2020.12.17,1.21985,1.22729,1.21897,1.22684,65915,0.0068254,0.0057302,0.0109014,0.3533319,1.1368245,0.6294459,0.9904842,1.7361099,0.2000871,4,0.01292191,40.071673
1,2020.12.18,1.22676,1.22719,1.22256,1.22542,58548,0.0037871,-0.0010923,0.0096897,-1.0537535,-0.7309348,0.3924095,0.9604568,1.4750156,-0.391898,5,0.0134473,42.04503281
-1,2020.12.21,1.22166,1.22528,1.21296,1.22424,103141,0.010157,0.0021119,0.0081692,1.7813257,0.1072652,0.0975034,0.9302219,1.2930331,2.3561089,1,0.01378769,40.59828204
1,2020.12.22,1.22434,1.22573,1.2152,1.21616,79150,0.0086652,-0.0066812,0.0010454,1.0182698,-1.9584445,-1.0060826,0.7153453,0.5203636,0.7327567,2,0.01357942,39.37830538
-1,2020.12.23,1.21618,1.22212,1.2154,1.2186,79543,0.005529,0.0019898,-0.0010247,-0.3769729,0.2041974,-1.2291239,0.7757998,0.6780909,0.6845168,3,0.01348435,38.27451696
1,2020.12.24,1.21857,1.22157,1.21774,1.21808,47758,0.0031452,-0.0004021,-0.0070755,-1.3462432,-0.3908169,-1.8683085,0.7484981,0.5578071,-1.5889432,4,0.01332222,37.27585125
1,2020.12.28,1.21696,1.22506,1.21696,1.2216,65208,0.0066559,0.0038128,-0.0000491,0.1097206,0.661637,-0.8349954,0.8371028,0.9125928,-0.5023999,1,0.01332873,37.39106089
1,2020.12.29,1.2216,1.22749,1.2207,1.22482,56037,0.0055624,0.0026359,0.000392,-0.3366491,0.3072806,-0.719912,0.923627,1.4347674,-1.2614207,2,0.01346499,38.1966413
-1,2020.12.30,1.22471,1.23099,1.2247,1.22961,66896,0.005136,0.0040009,0.0110428,-0.4637738,0.9592419,0.7327066,0.94887,1.9506667,-0.392436,3,0.0138015,39.8054388
1,2020.12.31,1.22963,1.23093,1.22127,1.22155,58559,0.0079098,-0.0065711,0.0024455,1.016605,-2.0520526,-0.3597778,0.6245028,0.5964723,-1.0345887,4,0.01359094,39.67448753
1,2021.01.04,1.22395,1.23098,1.2228,1.22473,85620,0.0066896,0.0006373,0.0063848,0.3363285,0.0641442,0.3504576,0.7509944,1.0074175,1.1409663,1,0.01353529,39.56638479
1,2021.01.05,1.22466,1.23056,1.22432,1.22965,75380,0.0050967,0.0040746,0.0065897,-0.5106767,0.9685689,0.4689994,0.9466985,1.5738278,0.3210239,2,0.013712,39.46857754
-1,2021.01.06,1.22968,1.23494,1.22657,1.23252,118259,0.0068239,0.0023095,0.006377,0.4340252,0.4041132,0.5747292,0.9168099,1.7582947,2.7719521,3,0.01397518,40.40936464
-1,2021.01.07,1.23256,1.23441,1.22452,1.2271,84749,0.0080766,-0.0044298,-0.0020575,1.0213782,-1.4257932,-1.0240703,0.7304916,0.890139,0.652391,4,0.01384812,40.24384099
-1,2021.01.08,1.22713,1.22845,1.21932,1.22218,100138,0.0074878,-0.0040338,-0.0014461,0.6839762,-1.2464463,-0.931842,0.5370102,0.0513471,1.4215368,5,0.01341031,37.73844596
1,2021.01.11,1.22116,1.22285,1.21323,1.21497,79581,0.0079292,-0.005069,-0.0079124,0.8920993,-1.3685092,-1.9229308,0.1815574,-1.1921881,0.2559344,1,0.01257573,34.76731753
-1,2021.01.12,1.21498,1.22097,1.21372,1.22062,70628,0.0059734,0.0046421,-0.0073678,-0.2299105,1.0806273,-1.6605617,0.3875107,-0.3359991,-0.2625552,2,0.01211981,32.07915371
-1,2021.01.13,1.22064,1.22229,1.21399,1.21568,70247,0.006837,-0.0040634,-0.0136951,0.210356,-1.0659073,-2.2011598,0.1552632,-1.3091775,-0.2991115,3,0.01140147,29.11656654
-1,2021.01.14,1.21568,1.21784,1.21112,1.2154,82002,0.0055486,-0.0002303,-0.0095589,-0.6078165,-0.1003373,-1.4328525,0.1796809,-1.3734447,0.3411113,4,0.01071875,27.7029464
-1,2021.01.15,1.21537,1.21625,1.2075,1.20766,71372,0.0072464,-0.0063437,-0.0110551,0.4189171,-1.443406,-1.4588908,0.0058309,-2.3244506,-0.2674302,5,0.00965164,27.45047998
1,2021.01.18,1.20813,1.20867,1.20536,1.20757,51965,0.0027461,-0.0004635,-0.0060989,-1.9413915,0.0499408,-0.7301458,0.0747126,-1.9693993,-1.3097461,1,0.00868293,28.49560345
-1,2021.01.19,1.20768,1.21449,1.20739,1.21284,59302,0.0058805,0.0042727,-0.0063901,-0.3261741,1.151354,-0.6915173,0.2528736,-1.075899,-0.9008293,2,0.00810365,26.80430275
1,2021.01.20,1.21281,1.21582,1.20767,1.21046,63393,0.0067485,-0.0019376,-0.0042939,0.3025637,-0.3346823,-0.3186601,0.1724138,-1.271552,-0.5947386,3,0.0074365,24.82948599
1,2021.01.21,1.21043,1.21732,1.21022,1.2164,65018,0.0058667,0.0049321,0.0008475,-0.1942999,1.2576303,0.460942,0.3732252,-0.4463112,-0.45358,4,0.00716156,22.46806939
-1,2021.01.22,1.21586,1.21894,1.21515,1.21704,57094,0.003119,0.0009705,0.007375,-1.8409344,0.2642455,1.3183144,0.3948614,-0.345274,-0.8481608,5,0.00693167,21.40015737
1,2021.01.25,1.21704,1.21833,1.2116,1.21413,54371,0.0055546,-0.002391,0.0053408,-0.4119036,-0.5650197,0.9283639,0.2964841,-0.7128649,-1.0550975,1,0.00654291,19.70359568
-1,2021.01.26,1.21371,1.2176,1.21078,1.21592,51913,0.0056327,0.0018209,0.0025643,-0.3218492,0.539101,0.5096203,0.356998,-0.4273307,-1.1269956,2,0.00628081,18.46716813
1,2021.01.27,1.21598,1.21696,1.20586,1.21096,74814,0.009205,-0.0041284,0.0004379,1.8501473,-0.9064947,0.2074309,0.1893171,-1.0003365,0.1647395,3,0.00575165,18.38774225
1,2021.01.28,1.21086,1.21421,1.20805,1.2121,76561,0.0050991,0.0010241,-0.0030925,-0.7410217,0.471312,-0.2110168,0.2278567,-0.7665956,0.2407281,4,0.00533404,18.31588075
-1,2021.01.29,1.21209,1.21558,1.20944,1.21353,75639,0.0050767,0.001188,-0.002884,-0.6775636,0.4397762,-0.1389977,0.2762001,-0.5065662,0.1368093,5,0.00503121,17.49900414
-1,2021.02.01,1.21301,1.21364,1.20562,1.20594,63743,0.0066522,-0.0058285,-0.0064019,0.3354319,-1.383944,-0.6137849,0.0196078,-1.421443,-0.5280821,1,0.00432397,17.93502204
-1,2021.02.02,1.20594,1.20876,1.20117,1.20428,58989,0.0063188,-0.0013765,-0.0096219,0.083038,-0.1183777,-1.0432144,0.0920936,-1.5356349,-0.7590075,2,0.00360003,19.49325364
-1,2021.02.03,1.20423,1.205,1.20042,1.20351,49377,0.0038153,-0.0005979,-0.0060701,-1.3756289,0.1456012,-0.3658597,0.0909091,-1.6581713,-1.4345493,3,0.00291414,21.19201214
1,2021.02.04,1.20349,1.20428,1.19574,1.1962,51807,0.007142,-0.0060574,-0.0131096,0.7319022,-1.3677721,-1.4625327,0.014063,-2.5121868,-1.1335717,4,0.0018975,23.5996318
1,2021.02.05,1.19618,1.20498,1.19522,1.20492,67841,0.0081659,0.0073066,-0.0066694,1.3284685,1.9980095,-0.3095978,0.3510677,-1.0278095,0.3011496,5,0.00149519,25.48968648
1,2021.02.08,1.20426,1.20661,1.20197,1.20493,59895,0.0038603,0.0005564,-0.0008375,-1.2172833,0.2327809,0.6373568,0.3586997,-0.9301277,-0.4073398,1,0.00114044,25.82518685
-1,2021.02.09,1.20493,1.21221,1.20472,1.21174,64758,0.0062172,0.0056518,0.0062364,0.2355609,1.5201461,1.6204384,0.6102697,0.3045763,0.1325614,2,0.00120931,23.77720798
1,2021.02.10,1.21173,1.2144,1.21088,1.21172,48674,0.002907,-0.0000083,0.0068384,-1.5862949,0.0193961,1.5562539,0.6956155,0.3458352,-1.3942101,3,0.00126355,22.58823851
-1,2021.02.11,1.21172,1.21493,1.21135,1.21303,46803,0.0029554,0.0010811,0.0140865,-1.4002054,0.2879741,2.2302588,0.7508432,0.6238134,-1.488758,4,0.00137936,21.83247503
1,2021.02.12,1.21303,1.21349,1.20815,1.21189,55276,0.00442,-0.0009398,0.0063358,-0.5295412,-0.3391291,1.0298985,0.7027825,0.3674655,-0.5078563,5,0.00141102,19.93981468
-1,2021.02.15,1.2124,1.21452,1.21167,1.21274,39844,0.0023521,0.0002804,0.0064817,-1.6426773,-0.0029932,0.9513477,0.7386172,0.4794925,-1.9514149,1,0.00148089,18.70940851
-1,2021.02.16,1.21271,1.21694,1.20949,1.21053,63015,0.0061596,-0.0017976,-0.0009903,0.4350849,-0.5228457,-0.164323,0.6454469,0.0824627,0.3579855,2,0.00141229,18.30863576
1,2021.02.17,1.21047,1.21089,1.20234,1.20374,69997,0.0071111,-0.0055598,-0.0065857,0.9368524,-1.4856564,-0.955571,0.3591906,-1.1110368,0.9998802,3,0.00096699,17.21529255
1,2021.02.18,1.20351,1.20944,1.2035,1.20908,60510,0.0049356,0.0046281,-0.0032563,-0.2164664,1.3474107,-0.4415807,0.584317,-0.0609694,0.0949286,4,0.00087544,16.22607728
1,2021.02.19,1.20908,1.21443,1.20823,1.21174,59796,0.0051315,0.0022,-0.0005444,-0.1717151,0.6481885,0.0063655,0.7148421,0.5314841,0.0113286,5,0.00094161,15.8583554
-1,2021.02.22,1.21131,1.21694,1.20912,1.21554,66651,0.0064675,0.0034921,0.0023336,0.5521698,0.9119572,0.4651646,0.9079535,1.2693959,0.6248762,1,0.0012085,16.1381182
1,2021.02.23,1.21564,1.21802,1.21353,1.21493,64676,0.0036999,-0.0005841,0.0036845,-0.9209487,-0.167286,0.6578952,0.8644737,1.1725502,0.3736346,2,0.00140182,16.83436695
1,2021.02.24,1.21493,1.21745,1.21092,1.21665,83207,0.0053926,0.0014157,0.0109181,0.1246139,0.3153555,1.5544457,0.9399123,1.3886664,2.0279987,3,0.00166099,16.34486622
-1,2021.02.25,1.21637,1.22432,1.2156,1.21743,106775,0.0071734,0.0008714,0.0069061,1.134344,0.1632348,0.9043473,0.7632302,1.4131544,3.0291756,4,0.00192377,17.34681304
-1,2021.02.26,1.2173,1.21828,1.20622,1.20727,129271,0.0099982,-0.0082395,-0.0033352,2.2758518,-2.017186,-0.5028416,0.4140893,-0.3915316,3.087231,5,0.00157583,16.34596442
1,2021.03.01,1.20688,1.21012,1.20278,1.20488,83306,0.0061025,-0.0016572,-0.0088513,0.3014516,-0.4459367,-1.2215575,0.3319588,-0.8169174,0.7987145,1,0.00113359,15.10597498
-1,2021.03.02,1.20488,1.20944,1.19915,1.20893,80054,0.0085811,0.0033613,-0.0049386,1.4353576,0.8038,-0.7510353,0.471134,-0.1201386,0.5901684,2,0.00097182,14.65934203
-1,2021.03.03,1.20898,1.21132,1.20429,1.20627,71671,0.0058375,-0.0022416,-0.0083034,0.0531594,-0.6257543,-1.1855631,0.3797251,-0.6616536,0.1438377,3,0.00067855,13.64644726
-1,2021.03.04,1.20627,1.20662,1.19616,1.19694,93524,0.0087446,-0.0077346,-0.0167255,1.3965691,-1.9405034,-2.2017396,0.0591065,-2.5125071,1.0819573,4,-0.00010161,14.16336119
-1,2021.03.05,1.1968,1.19767,1.18928,1.1912,96968,0.0070547,-0.0046791,-0.0129922,0.6341467,-1.1020556,-1.5870705,0.0547945,-2.7441444,1.1343992,5,-0.00110098,15.82249653
1,2021.03.08,1.19166,1.19321,1.18442,1.1846,100880,0.0074214,-0.0059245,-0.0168316,0.7328609,-1.2845267,-1.7826376,0.0045113,-2.7654904,1.1821887,1,-0.00233534,17.99671492
1,2021.03.09,1.18456,1.19157,1.18356,1.19001,94052,0.0067677,0.0046009,-0.0156909,0.3959115,1.4066704,-1.4642382,0.1582434,-1.8167165,0.8029304,2,-0.00309655,20.09059605
1,2021.03.10,1.19002,1.19298,1.18687,1.19284,87767,0.005148,0.0023697,-0.0111335,-0.4816527,0.7897075,-0.8812093,0.2276742,-1.3488436,0.4571566,3,-0.00358815,21.33176129
-1,2021.03.11,1.19283,1.199,1.19158,1.19851,86008,0.006227,0.0047618,0.0014288,-0.0052295,1.2920032,0.5970523,0.3667812,-0.694552,0.3045815,4,-0.00368444,20.42670332
-1,2021.03.12,1.1985,1.19886,1.19098,1.19519,83666,0.0066164,-0.0027618,0.0029623,0.1568574,-0.5059291,0.81614,0.2853288,-0.937833,0.128968,5,-0.00394037,19.74489729
-1,2021.03.15,1.19473,1.19674,1.19111,1.19271,67450,0.0047267,-0.0016908,0.0068802,-1.1581244,-0.2244103,1.2843419,0.2244848,-1.0734303,-0.8395448,1,-0.00428707,19.12802516
1,2021.03.16,1.19271,1.19517,1.18823,1.19009,67321,0.0058406,-0.0021967,0.0000588,-0.4039199,-0.340878,0.4529116,0.1602061,-1.1997267,-0.8695923,2,-0.00471921,19.37953753
-1,2021.03.17,1.19009,1.19853,1.18863,1.19802,71533,0.0083289,0.0066634,0.004351,1.167708,1.5825897,0.8871445,0.3547596,-0.3991912,-0.6374062,3,-0.00463298,18.66322402
-1,2021.03.18,1.19802,1.1989,1.19062,1.19135,85787,0.0069544,-0.0055675,-0.0059658,0.2267714,-1.1315257,-0.3154916,0.1911187,-0.9471375,0.1052061,4,-0.00491439,17.89043147
1,2021.03.19,1.19134,1.19372,1.18738,1.19044,73391,0.0053395,-0.0007555,-0.0035908,-0.8514167,0.0162512,-0.0176155,0.1687929,-0.9358481,-0.704947,5,-0.00519164,18.28924841
-1,2021.03.22,1.18828,1.19467,1.18744,1.19332,61205,0.0060887,0.0042414,0.0005114,-0.340105,1.166332,0.481314,0.2394504,-0.5837585,-1.4155489,1,-0.00525192,18.23928251
-1,2021.03.23,1.19337,1.19407,1.18423,1.1848,64329,0.0083092,-0.0071813,-0.004445,1.0619076,-1.3352728,-0.0614443,0.030422,-1.3284243,-1.2223983,2,-0.00576201,18.88630992
-1,2021.03.24,1.18477,1.18516,1.18097,1.18123,64871,0.0035479,-0.0029879,-0.0140148,-2.0680161,-0.3652469,-1.1414882,0.0059977,-1.589467,-1.0954228,3,-0.0063839,20.82087411
1,2021.03.25,1.18122,1.18277,1.17619,1.17677,72966,0.0055943,-0.0037673,-0.0122299,-0.683743,-0.4864212,-0.8300927,0.01378,-1.974228,-0.5445451,4,-0.00715052,23.51611733
-1,2021.03.26,1.17683,1.18049,1.17677,1.17933,53288,0.0031612,0.0021244,-0.0075319,-2.0508816,0.7380551,-0.1613549,0.0893823,-1.5216147,-1.8831449,5,-0.0076468,25.95467072
-1,2021.03.29,1.17886,1.17937,1.17608,1.17642,59703,0.0027974,-0.0020698,-0.0142035,-1.9402597,-0.2317439,-1.0110596,0.0096481,-1.6612425,-1.2521494,1,-0.00821267,28.42467938
1,2021.03.30,1.1764,1.17736,1.17114,1.17169,56334,0.0053111,-0.0040037,-0.0110401,-0.414268,-0.607285,-0.5448483,0.0136884,-2.0042601,-1.3416582,2,-0.00893889,31.50948262
1,2021.03.31,1.1717,1.17598,1.17041,1.17298,60218,0.004759,0.0010924,-0.0069758,-0.7079605,0.5561287,-0.0154929,0.0709749,-1.719592,-1.0047235,3,-0.00946452,34.42263625
-1,2021.04.01,1.17298,1.17799,1.17124,1.17759,54081,0.0057631,0.0039302,0.0006458,-0.0162024,1.1216956,0.9032561,0.2511368,-1.0605007,-1.2832585,4,-0.00962783,35.88586368
1,2021.04.02,1.1776,1.17864,1.17488,1.17608,25975,0.0032003,-0.0012908,-0.0023582,-1.4966344,-0.1918196,0.4308106,0.1983211,-1.1200426,-2.5450986,5,-0.00981843,36.54685304
1,2021.04.05,1.17543,1.18196,1.17382,1.18125,35619,0.0069346,0.0049514,0.0041227,0.8662479,1.2380711,1.2233157,0.3791536,-0.4953332,-1.7982577,1,-0.00965781,35.67476927
-1,2021.04.06,1.18125,1.18776,1.17951,1.1874,54221,0.0069944,0.0052063,0.0133993,0.8914537,1.2820347,2.1772058,0.5942637,0.2327428,-0.6321241,2,-0.00913757,32.81419528
1,2021.04.07,1.1873,1.19147,1.18609,1.18668,64421,0.0045359,-0.0005222,0.0116797,-0.6351954,-0.1081946,1.7026986,0.5690801,0.1885622,0.0871438,3,-0.00869155,30.7234834
-1,2021.04.08,1.18666,1.19273,1.18605,1.19124,52471,0.0056321,0.0038596,0.0115829,0.0693462,1.0166594,1.5251218,0.7311337,0.8186613,-0.636704,4,-0.00801591,29.21469175
1,2021.04.09,1.19121,1.19202,1.18672,1.1901,53194,0.0044661,-0.0009318,0.0124805,-0.5978515,-0.2281923,1.4860694,0.6911197,0.7327233,-0.510273,5,-0.00746252,27.84959454
1,2021.04.12,1.18881,1.1919,1.18712,1.19099,53836,0.0040266,0.0018338,0.0082455,-0.8404495,0.4377944,0.9982554,0.7223587,0.8698148,-0.4117209,1,-0.00690373,26.6145066
1,2021.04.13,1.19093,1.1956,1.18775,1.19474,64190,0.0066091,0.0031992,0.0062663,0.7308713,0.7164011,0.7335554,0.8539839,1.2906103,0.391807,2,-0.00618212,26.56750343
-1,2021.04.14,1.19478,1.19874,1.19459,1.19784,46298,0.003474,0.0025611,0.0094214,-1.1100161,0.6462978,1.0270042,0.962794,1.6906146,-0.8869483,3,-0.00535808,27.86053834
1,2021.04.15,1.19781,1.19933,1.19561,1.19655,44581,0.0031114,-0.0010519,0.0044828,-1.2164467,-0.4314038,0.4463397,0.9038728,1.4346287,-0.9717099,4,-0.00469401,29.27055907
1,2021.04.16,1.19654,1.19949,1.19504,1.19809,39119,0.0037237,0.0012954,0.0078061,-0.7548429,0.2261047,0.7341703,0.9518569,1.4954264,-1.3221387,5,-0.00401295,30.05390618
-1,2021.04.19,1.19716,1.20481,1.19426,1.20367,47784,0.0088339,0.0054379,0.0106975,2.1358813,1.3914851,0.9615499,0.9668605,1.9099518,-0.4973765,1,-0.00309332,31.57345318
-1,2021.04.21,1.20343,1.20436,1.19984,1.20343,40554,0.0037672,0,0.0046919,-0.6946532,-0.3807153,0.1991123,0.8788927,1.4555306,-0.9891535,3,-0.00159394,33.66524133
1,2021.04.22,1.20345,1.2069,1.19937,1.2014,50069,0.0062783,-0.0017034,0.0040617,0.8480901,-1.072384,0.0400115,0.8248603,1.143133,-0.0131734,4,-0.00109161,34.18746476
-1,2021.04.23,1.20139,1.21,1.20129,1.20973,41892,0.0072505,0.006942,0.0104998,1.3023088,1.8481164,0.7491002,0.9931801,1.6685213,-0.7901971,5,-0.0001842,35.17747304
1,2021.04.26,1.20922,1.2117,1.20613,1.20841,42446,0.0046181,-0.0006699,0.003963,-0.3762663,-0.7442868,-0.2450265,0.9203197,1.3957636,-0.6572588,1,0.00053133,36.48504067
1,2021.04.27,1.20854,1.20928,1.20568,1.20892,38426,0.0029859,0.0003144,0.004562,-1.2877229,-0.5321946,-0.3416457,0.9326713,1.3346449,-0.9730951,2,0.00117991,37.18422983
-1,2021.04.28,1.20896,1.21348,1.20563,1.2125,50256,0.0065111,0.0029281,0.00752,0.8052268,0.4253229,0.1143368,0.9767992,1.5379443,0.3109255,3,0.00193987,38.56032251
-1,2021.04.29,1.21249,1.21502,1.21021,1.21187,46298,0.0039745,-0.0005113,0.0087232,-0.6631951,-0.7942831,0.3311716,0.9235437,1.3658143,-0.0746313,4,0.00255795,40.19312046
1,2021.04.30,1.2119,1.21266,1.20166,1.20208,46828,0.009154,-0.008103,-0.0059046,2.046597,-2.7755522,-3.0264104,0.6859223,0.3384067,-0.1552008,5,0.00253722,38.93806462
-1,2021.05.03,1.20301,1.20759,1.20129,1.20629,37322,0.0052444,0.0027265,-0.0018618,-0.0298537,0.487109,-1.8533392,0.7541538,0.7384589,-1.4256347,1,0.00274558,37.61921739
-1,2021.05.04,1.2063,1.20641,1.19992,1.20121,50615,0.0054087,-0.0042195,-0.0064105,0.107658,-1.4636132,-2.3030238,0.5233,0.0332157,0.3603975,2,0.00263185,35.74947111
1,2021.05.05,1.20118,1.20268,1.1986,1.20036,40778,0.003404,-0.0006827,-0.0100042,-0.9753628,-0.4000567,-2.3720385,0.4939593,-0.1888339,-0.9156811,3,0.00247554,33.07174913
1,2021.05.06,1.20036,1.20716,1.19931,1.20646,44831,0.0065454,0.0050818,-0.0044888,0.7320911,1.2811284,-1.3394709,0.6975265,0.6331831,-0.2400327,4,0.00267216,31.93418832
-1,2021.05.07,1.20647,1.21713,1.2053,1.21618,58468,0.009815,0.0080483,0.0109475,2.080647,1.833574,1.0965731,0.9683439,1.9413663,1.7461827,5,0.00337763,32.35124544
1,2021.05.10,1.216,1.21783,1.21278,1.21282,51513,0.004164,-0.0026151,0.005405,-0.6335889,-0.9248513,0.2439885,0.8334441,1.3390774,0.7498687,1,0.00379003,32.93369705
-1,2021.05.11,1.2128,1.21817,1.2123,1.2147,57217,0.004842,0.0015666,0.0112556,-0.2669259,0.1858051,1.1058553,0.8548724,1.512135,1.8974413,2,0.00423969,33.17617632
1,2021.05.12,1.21472,1.21521,1.20656,1.20705,69534,0.0071691,-0.0063142,0.0055733,0.7748827,-1.6382576,0.2582115,0.5349226,0.1418981,2.8374394,3,0.00418617,31.303634
1,2021.05.13,1.20724,1.21061,1.20515,1.20791,65958,0.0045306,0.000555,0.0011936,-0.5635223,0.0146268,-0.40558,0.5708908,0.2125389,1.9895401,4,0.00417218,28.90466548
1,2021.05.14,1.20787,1.21476,1.20708,1.21441,49976,0.0063625,0.0054145,-0.0013076,0.299613,1.1125983,-0.7245923,0.8427436,1.3717351,0.1214698,5,0.00450859,27.90563536
1,2021.05.17,1.21323,1.21687,1.2126,1.21511,46428,0.0035214,0.0015496,0.0019047,-1.072062,0.2547179,-0.1583744,0.8436382,1.3497121,-0.2847076,1,0.0048234,27.91034046
-1,2021.05.18,1.21513,1.22339,1.2148,1.22219,49583,0.0070711,0.0058101,0.0061496,0.7647955,1.1753931,0.5442596,0.9515934,2.2276215,0.0738977,2,0.00547568,29.05112321
1,2021.05.19,1.22219,1.22452,1.21599,1.21744,75108,0.0070149,-0.0038865,0.008449,0.6589672,-1.0262386,0.8730809,0.7268519,1.2711248,2.4115716,3,0.00575614,30.26052121
-1,2021.05.20,1.21744,1.2229,1.2169,1.22269,55450,0.0049306,0.0043123,0.0122695,-0.4276556,0.7688707,1.3482612,0.9293981,1.8767001,0.4421882,4,0.00627256,31.35473844
1,2021.05.21,1.2227,1.22398,1.2161,1.21806,58463,0.0064797,-0.0037949,0.0039811,0.4319894,-0.9694965,0.1393752,0.7507716,1.0406529,0.6632984,5,0.00643866,32.55366561
1,2021.05.24,1.21776,1.223,1.21722,1.2215,57085,0.0047485,0.0030712,0.0052422,-0.5164369,0.5787015,0.3270814,0.8834877,1.3976004,0.462443,1,0.00675172,33.63840924
-1,2021.05.25,1.22146,1.22664,1.22117,1.22497,61602,0.0044793,0.0028736,0.0022746,-0.7398417,0.5001439,-0.1212164,0.9404422,1.6571274,0.8341885,2,0.00719304,35.59461284
1,2021.05.26,1.22491,1.2263,1.2182,1.21922,58587,0.0066492,-0.0046452,0.0014621,0.5004285,-1.1046757,-0.2039249,0.735378,0.8137909,0.4722478,3,0.00722767,35.89513867
-1,2021.05.27,1.21906,1.22151,1.21751,1.21934,59404,0.0032854,0.0002297,-0.002748,-1.3721424,-0.026592,-0.7894682,0.7396576,0.7676983,0.4950846,4,0.00723751,35.51346814
1,2021.05.28,1.21932,1.2205,1.21327,1.21896,60110,0.0059591,-0.0002952,0.0009854,0.2359249,-0.2570212,-0.2571732,0.7261056,0.6412128,0.5059422,5,0.00719774,33.19962007
-1,2021.05.31,1.21993,1.22314,1.21833,1.2225,36694,0.003948,0.0021067,0.0008514,-0.9553399,0.3486043,-0.3063973,0.8523538,1.0263222,-1.9929261,1,0.00733461,32.28567085
-1,2021.06.01,1.22254,1.22543,1.22118,1.22126,52448,0.0034802,-0.001047,-0.0029798,-1.1384694,-0.4950219,-1.0295024,0.8081312,0.7884063,-0.3229874,2,0.00735672,32.4152991
-1,2021.06.02,1.22125,1.22265,1.21643,1.221,53793,0.0051133,-0.0002047,0.0015914,-0.2392542,-0.2839834,-0.3787694,0.7936334,0.7092144,-0.2670915,3,0.0073339,30.35897463
1,2021.06.03,1.22097,1.22143,1.21183,1.21265,59299,0.0079219,-0.0068143,-0.0054703,1.3710704,-1.7394005,-1.8129247,0.3489995,-0.9935767,0.2971392,4,0.00681889,27.55442244
1,2021.06.04,1.21261,1.21856,1.21041,1.21662,56073,0.0067333,0.0033069,-0.0027133,0.9213556,0.869147,-1.1451464,0.5337366,-0.1846504,-0.0776729,5,0.00656814,25.40218085
-1,2021.06.07,1.21595,1.22018,1.21448,1.21893,40542,0.0046934,0.0024508,-0.0029529,-0.5360263,0.5752088,-1.080971,0.6412285,0.2323314,-1.7403764,1,0.00645505,23.19613346
1,2021.06.08,1.21891,1.21942,1.21643,1.21726,48682,0.002458,-0.0013537,-0.0032671,-1.8480268,-0.408215,-1.0727469,0.5635179,-0.1475672,-0.7733762,2,0.00623907,21.20018583
-1,2021.06.09,1.21722,1.22179,1.21709,1.21787,42992,0.0038617,0.000534,-0.002539,-0.8543792,0.0074666,-0.8223605,0.5919032,-0.1585162,-1.2770189,3,0.0060622,20.59869551
-1,2021.06.10,1.21787,1.2195,1.21432,1.21751,66547,0.0042658,-0.0002956,0.0040409,-0.5775674,-0.223953,0.6182868,0.5332311,-0.4768308,1.3470949,4,0.00586564,18.65983169
1,2021.06.11,1.21751,1.21931,1.20927,1.21063,54807,0.0083025,-0.0056509,-0.0043752,1.835301,-1.6110414,-1.1821696,0.0782959,-2.3578673,0.0136888,5,0.00528744,18.04946086
1,2021.06.14,1.21025,1.21303,1.20942,1.212,46944,0.0029849,0.001446,-0.005669,-1.3151955,0.4457613,-1.31302,0.1571675,-1.794485,-0.8727623,1,0.00484182,17.49722058
-1,2021.06.15,1.2119,1.21473,1.21014,1.21264,50679,0.0037929,0.0006106,-0.0037627,-0.7564832,0.3040373,-0.8332367,0.1940127,-1.4411161,-0.4607558,2,0.00447222,15.95296109
-1,2021.06.16,1.21256,1.21348,1.1994,1.19943,66416,0.0117392,-0.0108283,-0.0151412,2.9204898,-2.6133158,-2.5734747,0.0011013,-3.1406852,1.5127179,3,0.00339417,16.26645185
-1,2021.06.17,1.19939,1.20064,1.18918,1.19069,90570,0.0096369,-0.0072537,-0.0220286,1.7062207,-1.5125677,-3.0053041,0.0403097,-3.094177,3.0286544,4,0.00195474,18.0141703
1,2021.06.18,1.19056,1.19251,1.18537,1.18597,81407,0.0060234,-0.0038553,-0.020062,0.2163492,-0.6513142,-2.2120862,0.0145384,-2.6963021,1.9010097,5,0.00043174,20.29171976
1,2021.06.21,1.1855,1.19212,1.18477,1.19185,87967,0.0062037,0.0053564,-0.0165443,0.2613498,1.5851208,-1.5424852,0.1690948,-1.8229072,2.0195512,1,-0.00056438,22.45498507
-1,2021.06.22,1.19166,1.19525,1.18809,1.19413,68415,0.0060265,0.0020727,-0.0151992,0.1560431,0.804251,-1.2260101,0.2253792,-1.4463377,0.6366078,2,-0.00130045,23.06443363
